Open,High,Low,Close,Volume,MA 20,MA 20 close,STD 10 high,PP 10 vol,SMA_20,SMA_50,RSI,MACD,MACD_Signal,Close_Predictions,Command
18650.51,19177.0,18500.0,19147.66,42922.748573,18238.810625000006,18352.587000000003,797.8848802458912,138082.49812,18352.587,15740.8566,52.59233128762695,941.7971223243003,1019.339059116349,19359.4,wait
19147.66,19420.0,18857.0,19359.4,37043.091861,18380.929249999997,18484.878500000003,806.7862263549125,90655.67079100001,18484.8785,15900.8406,55.56953057680951,931.4579607460109,1001.762839442281,19166.9,wait
19358.67,19420.91,18902.88,19166.9,41372.296293,18481.930249999994,18560.254500000003,609.9392877237862,90655.67079100001,18560.2545,16054.1158,54.62891073137833,897.3864471362867,980.8875609810823,18324.11,wait
19166.9,19294.84,18200.0,18324.11,61626.947614,18530.167374999994,18587.654000000002,406.60669812977767,90655.67079100001,18587.654,16185.5686,45.18504096660923,793.2345040273976,943.3569495903454,18541.28,wait
18324.11,18639.57,17650.0,18541.28,79585.553801,18555.904124999994,18624.576999999997,338.8702526277573,90655.67079100001,18624.577,16318.1944,48.94856152242473,719.9183719161338,898.6692340555031,18254.63,wait
18541.29,18557.32,17911.12,18254.63,52890.675094,18559.036874999998,18604.525,389.6055682404964,90655.67079100001,18604.525,16427.6678,57.70305233692803,631.4060932316279,845.2166058907281,18036.53,wait
18254.81,18292.73,17572.33,18036.53,72610.724259,18528.067625,18571.1615,434.63755638577777,42542.46194,18571.1615,16529.028,56.07592861777889,537.4650647097878,783.6662976545401,18808.69,wait
18036.53,18948.66,18020.7,18808.69,49519.978432,18532.26125,18590.8745,431.17943056342574,42542.46194,18590.8745,16646.7404,57.18848616887833,519.336394902537,730.8003171041396,19174.99,wait
18808.69,19411.0,18711.12,19174.99,56560.821744,18564.235250000005,18631.224000000002,412.2791087855412,42542.46194,18631.224,16768.0056,56.62237479698073,528.4351704677683,690.3272877768654,19273.14,wait
19174.99,19349.0,19000.0,19273.14,47257.201294,18587.137000000002,18636.880500000003,395.6227626679235,42542.46194,18636.8805,16892.8918,46.5132391829005,537.3714171873326,659.7361136589589,19426.43,wait
19273.69,19570.0,19050.0,19426.43,61834.366011,18605.343625,18672.246499999997,424.6331175744541,42542.46194,18672.2465,17020.3766,56.25881146261291,550.4771214013817,637.8843152074435,21335.52,wait
19426.43,21560.0,19278.6,21335.52,114306.33557,18738.208875,18881.549,856.4722999262733,72934.039277,18881.549,17174.3636,65.77838907831638,706.7639595018336,651.6602440663215,22797.16,wait
21335.52,23800.0,21230.0,22797.16,184882.476748,19000.43375,19164.430999999997,1600.4569218807485,137625.275454,19164.431,17364.9788,71.10038634175615,937.7546849708269,708.8791322472227,23107.39,wait
22797.15,23285.18,22350.0,23107.39,79646.134315,19274.612374999997,19433.807999999997,1907.197544331473,137625.275454,19433.808,17558.0126,79.56680089426094,1132.791353814388,793.6615765606558,23821.61,wait
23107.39,24171.47,22750.0,23821.61,86045.064677,19550.469749999993,19715.639000000003,2174.8655423091955,137625.275454,19715.639,17763.2428,80.13884393018856,1329.663372380543,900.8619357246332,23455.52,wait
23821.6,24295.0,23060.0,23455.52,76690.145685,19784.258499999993,19903.6215,2289.1909679543946,137625.275454,19903.6215,17956.5332,75.89733927808223,1439.551211742852,1008.599790928277,22719.71,wait
23455.54,24102.77,21815.0,22719.71,88030.297243,19981.046874999996,20101.359000000004,2195.642349590662,137625.275454,20101.359,18135.6974,71.01834071055609,1450.543436750442,1096.98852009271,23810.79,wait
22719.88,23837.1,22353.4,23810.79,87033.12616,20194.548374999995,20331.694,2033.6255044909326,137625.275454,20331.694,18340.9258,81.5327161671636,1529.662890112508,1183.52339409667,23232.76,wait
23810.79,24100.0,22600.0,23232.76,119047.259733,20402.702999999998,20522.237,1835.5801363372834,137625.275454,20522.237,18525.1104,75.88876969464198,1528.108354825097,1252.440386242355,23729.2,wait
23232.39,23794.43,22703.42,23729.2,69013.834252,20618.881374999997,20776.171000000002,1439.9358062375559,123048.11073699998,20776.171,18716.8142,79.52641837717606,1549.078125128977,1311.76793401968,24712.47,wait
23728.99,24789.86,23433.6,24712.47,79519.943569,20883.75325,21054.4115,825.9282586938167,115868.64249599999,21054.4115,18899.2632,83.26062695549929,1626.291613257326,1374.672669867209,26493.39,wait
24712.47,26867.03,24500.0,26493.39,97806.513386,21206.113625,21411.111000000004,931.3755426808241,115868.64249599999,21411.111,19117.5326,84.78952534098232,1810.320965913357,1461.802329076439,26281.66,wait
26493.4,28422.0,25700.0,26281.66,148455.586214,21581.709874999997,21766.849000000002,1524.453945484743,79441.75196200001,21766.849,19346.7998,82.62936880566463,1916.982926359953,1552.838448533142,27079.41,wait
26281.54,27500.0,26101.0,27079.41,79721.742496,21981.411124999995,22204.613999999994,1635.266820358072,79441.75196200001,22204.614,19578.886,83.67793856383183,2042.342206751335,1650.739200176781,27385.0,wait
27079.42,27410.0,25880.0,27385.0,69411.592606,22413.904374999995,22646.799999999996,1720.3586562310197,79441.75196200001,22646.8,19820.0178,83.88964638571812,2141.661161966786,1748.923592534782,28875.54,wait
27385.0,28996.0,27320.0,28875.54,95356.057826,22905.306624999997,23177.845499999992,1950.519615966217,79441.75196200001,23177.8455,20091.5844,83.29415172555092,2313.972238993516,1861.933321826529,28923.63,wait
28875.55,29300.0,27850.0,28923.63,75508.505152,23440.216374999996,23722.2005,2069.3624214660904,79441.75196200001,23722.2005,20356.3722,80.9111999346101,2426.439980379208,1974.834653537065,29331.69,wait
28923.63,29600.0,28624.57,29331.69,54182.925011,23973.53275,24248.350499999993,2049.427844525393,94272.66120300001,24248.3505,20617.1688,81.09780347375298,2519.455789380772,2083.758880705806,32178.33,wait
29331.7,33300.0,28946.53,32178.33,129993.873362,24569.167249999995,24898.517499999998,2517.609900265726,94272.66120300001,24898.5175,20934.3214,84.41800850738547,2790.702069488765,2225.147518462398,33000.05,wait
32176.45,34778.11,31962.99,33000.05,120957.56675,25258.173124999998,25584.862999999998,2821.7168198208697,94272.66120300001,25584.863,21272.9134,87.88813933677207,3036.964402114816,2387.510895192882,31988.71,wait
33000.05,33600.0,28130.0,31988.71,140899.88569,25875.656125,26212.977,2712.874668078863,94272.66120300001,26212.977,21593.5476,86.00674373795758,3114.619000017105,2532.932516157727,33949.53,wait
31989.75,34360.0,29900.0,33949.53,116049.997038,26483.140249999997,26843.6775,2784.1785093432854,94272.66120300001,26843.6775,21938.2668,86.89245422802222,3296.383952789362,2685.622803484054,36769.36,wait
33949.53,36939.21,33288.0,36769.36,127139.20131,27130.433,27542.2875,3217.8776790605225,86716.960679,27542.2875,22320.4664,92.34755742757498,3626.170466183128,2873.732336023869,39432.28,wait
36769.36,40365.0,36300.0,39432.28,132825.700437,27897.019500000002,28358.532,3841.474817227867,86716.960679,28358.532,22753.5896,93.26103270553774,4055.652999854221,3110.11646878994,40582.81,wait
39432.48,41950.0,36500.0,40582.81,139789.957499,28704.704750000004,29196.592000000004,4233.358160538306,86716.960679,29196.592,23209.1894,93.32257071227657,4437.704067546911,3375.633988541334,40088.22,wait
40586.96,41380.0,38720.0,40088.22,75785.979675,29531.493000000006,30028.227000000003,4305.861360726368,86716.960679,30028.227,23637.8404,89.91400545503123,4647.005228074835,3629.908236448035,38150.02,wait
40088.22,41350.0,35111.11,38150.02,118209.544503,30314.072125000013,30799.742500000004,4065.5550590044068,86716.960679,30799.7425,24026.7648,81.63778975103189,4603.416049251129,3824.609799008654,35404.47,wait
38150.02,38264.74,30420.0,35404.47,251156.138287,30933.04787500001,31379.4265,3297.5683544005574,175370.158612,31379.42649999999,24366.56559999999,70.10454772459214,4297.786167845083,3919.24507277594,34051.24,wait
35410.37,36628.0,32531.0,34051.24,133948.151996,31494.01112500001,31920.3505,2998.2616460782738,175370.158612,31920.3505,24680.2304,65.32323835075849,3901.404965400514,3915.677051300855,37371.38,wait
34049.15,37850.0,32380.0,37371.38,124477.914938,32096.399750000004,32602.459500000004,2807.6770053097275,175370.158612,32602.4595,25044.4578,68.0136597678026,3811.243909748497,3894.790422990383,39144.5,wait
37371.38,40100.0,36701.23,39144.5,102950.389421,32804.552125,33324.061,2369.8621618450725,175370.158612,33324.061,25452.9656,70.19400798761117,3838.617397089522,3883.555817810211,36742.22,wait
39145.21,39747.76,34408.0,36742.22,118300.920916,33397.930875,33836.5025,1821.134798714527,175370.158612,33836.5025,25844.8206,63.5719468691703,3624.684062133467,3831.781466674863,35994.98,wait
36737.43,37950.0,35357.8,35994.98,86348.431508,33887.22025,34322.1685,1702.7618817732562,175370.158612,34322.1685,26221.9298,57.57226451907049,3356.156645149287,3736.656502369748,35828.61,wait
35994.98,36852.5,33850.0,35828.61,80157.727384,34331.772,34759.6285,1855.6012404393355,175370.158612,34759.62850000001,26584.105,55.76171588549899,3094.253436456274,3608.175889187054,36631.27,wait
35824.99,37469.83,34800.0,36631.27,70698.11875,34793.917875,35221.941999999995,1670.9807306851267,180458.01953700001,35221.942,26953.0306,59.53788148978447,2917.82632495655,3470.105976340953,35891.49,wait
36622.46,37850.0,35844.06,35891.49,79611.307769,35214.311250000006,35572.739499999996,1436.4648970027079,180458.01953700001,35572.7395,27276.943,54.20038725686135,2687.334584323355,3313.551697937434,35468.23,wait
35901.94,36415.31,33400.0,35468.23,89368.422918,35542.265,35899.96949999999,1161.79607394069,180458.01953700001,35899.9695,27611.0084,46.8601878293638,2442.36066121389,3139.313490592725,30850.13,wait
35468.23,35600.0,30071.0,30850.13,135004.076658,35736.133375,35975.8915,1342.1204840326377,64305.95790800001,35975.8915,27843.9292,31.07578594093508,1854.20091335076,2882.290975144333,32945.17,wait
30851.99,33826.53,28850.0,32945.17,142971.684049,35770.097499999996,36014.2335,1754.4794840923626,72273.56529900001,36014.2335,28114.3946,33.8319596131342,1539.387197351432,2613.710219585752,32078.0,wait
32950.0,33456.0,31390.16,32078.0,64595.287675,35744.5545,35968.131,2095.3949290052706,78376.396374,35968.131,28382.94420000001,33.30657456983828,1206.019446100094,2332.172064888621,32259.9,wait
32078.0,33071.0,30900.0,32259.9,57978.037966,35764.431249999994,35981.6905,2091.984989884249,84993.646083,35981.6905,28645.189,36.7553463237728,945.6006159618628,2054.857775103269,32254.2,wait
32259.45,34875.0,31910.0,32254.2,88499.226921,35778.173375,35896.924,1754.7508845705138,84993.646083,35896.924,28903.085,41.92072318461386,730.3379927371861,1789.953818630052,32467.77,wait
32254.19,32921.88,30837.37,32467.77,84972.20691,35622.36225,35681.8445,1768.812812879023,84993.646083,35681.8445,29169.1024,45.68685570590636,570.3989233419343,1546.042839572429,30366.15,wait
32464.01,32557.29,29241.72,30366.15,95911.961711,35269.393874999994,35228.538,1843.5201061512732,84993.646083,35228.538,29409.9432,29.56206189705686,270.9396647178219,1291.022204601508,33364.86,wait
30362.19,33783.98,29842.1,33364.86,92621.145617,34880.491875,34867.640499999994,1629.8159273332062,84993.646083,34867.6405,29706.4148,34.26315388217867,272.4462892747979,1087.307021536166,34252.2,wait
33368.18,38531.9,31915.4,34252.2,231827.005626,34596.648125,34575.839499999995,1778.7049255761904,173848.96766,34575.8395,30026.3662,42.61054126015076,341.3068493775645,938.1069871044454,34262.88,wait
34246.28,34933.0,32825.0,34262.88,84889.68134,34366.24574999999,34381.4825,1671.7892761996056,173848.96766,34381.4825,30350.8932,44.62478044178525,392.2198597215756,828.9295616278714,33092.98,wait
34262.89,34342.69,32171.67,33092.98,68742.280384,34261.63324999999,34265.907999999996,1619.9534608318233,173848.96766,34265.908,30636.579,42.0082931016048,334.3138722734802,730.0064237569932,33526.37,wait
33092.97,34717.27,32296.16,33526.37,82718.276882,34199.28525,34239.6645,1619.8124717969674,173848.96766,34239.6645,30923.6066,40.72951649811062,319.708510343793,647.9468410743531,35466.24,wait
33517.09,35984.33,33418.0,35466.24,78056.65988,34158.474375,34144.4075,1662.1440711093612,173848.96766,34144.4075,31247.4686,48.8152120916626,459.3696255231625,610.2313979641151,37618.87,wait
35472.71,37662.63,35362.38,37618.87,80784.333663,34068.46787499999,34068.126000000004,1811.6136382686568,163084.72524200001,34068.126,31611.3174,55.46524073955484,735.2755177517465,635.2402219216415,36936.66,wait
37620.26,38708.27,36161.95,36936.66,92080.735898,34060.76725,34077.848000000005,2117.735713134195,163084.72524200001,34077.848,31923.3402,69.33492505907029,888.6405841103115,685.9202943593755,38290.24,wait
36936.65,38310.12,36570.0,38290.24,66681.334275,34111.602249999996,34192.611000000004,2100.4306667338483,165145.671351,34192.611,32233.2018,67.81895511949047,1106.649333147812,770.0661021170629,39186.94,wait
38289.32,40955.51,38215.94,39186.94,98757.311183,34288.12249999999,34360.527500000004,2248.4851336755596,165145.671351,34360.5275,32554.7928,73.65263045821746,1336.374144124231,883.3277105184966,38795.69,wait
39181.01,39700.0,37351.0,38795.69,84363.679763,34416.89262499999,34468.7485,2155.3126757006744,165145.671351,34468.7485,32854.2744,71.44689131497691,1469.917809201201,1000.645730255038,46374.87,wait
38795.69,46794.45,37988.89,46374.87,138597.536914,34713.71624999999,34992.917499999996,3561.687752813404,71916.202639,34992.9175,33312.6614,80.95195091060617,2162.401788287701,1232.99694186157,46420.42,wait
46374.86,48142.19,44961.09,46420.42,115499.861712,35272.62974999998,35540.527,4441.798595565106,71916.202639,35540.527,33786.6756,80.81060443120296,2683.937079158466,1523.18496932095,44807.58,wait
46420.42,47310.0,43727.0,44807.58,97154.1822,35901.07524999999,36238.39949999999,4626.613965843782,71916.202639,36238.3995,34206.61139999999,82.59352897444823,2933.301571103832,1805.208289677526,47969.51,wait
44807.58,48678.9,43994.02,47969.51,89561.081454,36638.27924999999,36989.6165,4678.0887865216355,71916.202639,36989.6165,34701.34639999999,82.72083451889925,3347.478405863265,2113.662312914674,47287.6,wait
47968.66,48985.8,46125.0,47287.6,85870.035697,37394.4405,37750.0965,4568.513329073347,71916.202639,37750.0965,35172.5144,79.4763567753064,3579.430644995438,2406.815979330827,47153.69,wait
47298.15,48150.0,46202.53,47153.69,63768.097399,38150.633874999985,38494.786,4298.166562968913,74829.439515,38494.78600000001,35621.3388,78.98785015414992,3709.686095654593,2667.39000259558,48577.79,wait
47156.78,49707.43,47014.17,48577.79,73735.475533,38915.10287499999,39310.965500000006,4057.0924600260223,74829.439515,39310.96550000001,36063.0268,84.42744357809691,3883.065880693473,2910.525178215159,47911.1,wait
48580.47,49010.92,45570.79,47911.1,79398.156784,39697.503749999996,40083.132,3317.673455239379,74829.439515,40083.132,36495.6156,81.65326209657012,3921.470032724588,3112.714149117045,49133.45,wait
47911.1,50689.18,47003.62,49133.45,88813.266298,40573.856,41021.49699999999,2875.105414843254,74829.439515,41021.497,36936.6964,81.05502291996802,4004.37904035324,3291.047127364284,52119.71,wait
49133.45,52618.74,48947.0,52119.71,85743.637818,41517.178125000006,41959.239499999996,1604.0764573015213,74829.439515,41959.2395,37431.3906,81.74653632512876,4261.922461824659,3485.222194256359,51552.6,wait
52117.67,52530.0,50901.9,51552.6,60758.046954,42380.10925,42824.2595,1730.2286068274323,54741.814758,42824.2595,37884.9318,82.16060476971715,4369.8930346376,3662.156362332608,55906.0,wait
51552.61,56368.0,50710.2,55906.0,79659.77802,43358.479875000005,43906.41549999999,2591.1784916367683,36396.135246,43906.4155,38424.57920000001,84.24102307724007,4751.965785022243,3880.118246870535,55841.19,wait
55906.0,57700.46,53863.93,55841.19,80948.205314,44476.49675000001,45043.82599999999,3162.1629607028476,28803.0345,45043.826,38954.7692,83.45397124857732,4991.987047744988,4102.492007045426,57408.57,wait
55841.19,58352.8,55477.59,57408.57,58166.708511,45644.58900000001,46237.935999999994,3615.5380517152635,30646.557787000005,46237.936,39459.374,85.70142346269789,5248.182315715865,4331.630068779515,54087.67,wait
57412.35,57508.47,47622.0,54087.67,134019.434944,46622.64937500001,47169.00749999999,3710.850211256176,75852.726433,47169.0075,39881.1264,67.68249458713181,5124.181658818794,4490.140386787371,48891.0,wait
54087.67,54183.59,44892.56,48891.0,169375.025051,47321.877250000005,47732.61399999999,3297.895521618143,111208.31654,47732.614,40219.1722,54.58189201439452,4554.085740636539,4502.929457557204,49676.2,wait
48891.0,51374.99,46988.69,49676.2,91881.209252,47915.674000000006,48369.59099999999,3120.7579379831764,111208.31654,48369.591,40533.7056,59.31521600206943,4118.168018520686,4425.977169749901,47073.73,wait
49676.21,52041.73,46674.34,47073.73,83310.673121,48482.661499999995,48808.765499999994,2742.485273933846,111208.31654,48808.7655,40739.793,48.24859344719229,3522.101905540789,4245.202116908079,46276.87,wait
47073.73,48424.11,44106.78,46276.87,109423.200663,48848.08374999999,49163.261999999995,3104.0933268523036,111208.31654,49163.262,40876.6848,48.0326890534181,2951.393447729868,3986.440383072437,46106.43,wait
46276.88,48394.0,45000.0,46106.43,66060.834292,49232.45387499999,49528.799,3535.8217223645484,111208.31654,49528.799,40987.1572,47.9644807468637,2457.026724969401,3680.55765145183,45135.66,wait
46103.67,46638.46,43000.0,45135.66,83055.369042,49369.0025,49466.8385,4121.919437690286,111208.31654,49466.8385,41088.106,43.18964865691569,1964.261723091891,3337.298465779842,49587.03,wait
45134.11,49790.0,44950.53,49587.03,85086.111648,49413.541374999986,49625.169,4072.270254097707,111208.31654,49625.169,41316.8462,52.88396643858978,1910.902570930397,3052.019286809954,48440.65,wait
49595.76,50200.0,47047.6,48440.65,64221.06214,49576.27899999999,49806.8225,3708.9922699225194,111208.31654,49806.8225,41577.5698,48.80469371656749,1755.871183100964,2792.789666068156,50349.37,wait
48436.61,52640.0,48100.71,50349.37,81035.913705,49752.23749999999,49925.815500000004,3013.661165815593,105153.96291100001,49925.8155,41903.5324,46.82762965872568,1766.660481147977,2587.563829084121,48374.09,wait
50349.37,51773.88,47500.0,48374.09,82649.716829,49847.61599999999,49980.14,2171.236074715045,105153.96291100001,49980.14,42123.5866,44.57789233606214,1597.408558180279,2389.532774903353,48751.71,wait
48374.09,49448.93,46300.0,48751.71,78192.496372,49898.49549999998,50060.041000000005,1813.0962918444238,45202.138522999994,50060.041,42315.7308,35.88054724575258,1476.723221858796,2206.970864294442,48882.2,wait
48746.81,49200.0,47070.0,48882.2,44399.234242,49916.53099999999,50075.2615,1773.848303341918,65023.966421,50075.26150000001,42558.5304,36.30149740852067,1375.749887454687,2040.726668926491,50971.75,wait
48882.2,51450.03,48882.2,50971.75,55235.028032,50030.44224999999,50228.294,1708.5909723830919,65023.966421,50228.294,42858.0658,37.58459760395514,1447.64941306453,1922.111217754099,52375.17,wait
50959.11,52402.78,49274.67,52375.17,66987.359664,50158.87199999999,50390.38,1803.428370952392,40686.87740600001,50390.38,43188.997,46.4330704462859,1599.437253208249,1857.576424844929,54884.5,wait
52375.18,54895.0,51789.41,54884.5,71656.737076,50297.93687499999,50528.6195,2171.615439610798,40686.87740600001,50528.6195,43554.0616,64.05743530085046,1900.306617956652,1866.122463467274,55851.59,wait
54874.67,57387.69,53005.0,55851.59,84749.238943,50473.14662499998,50743.568999999996,2464.545223750013,40686.87740600001,50743.569,43953.26360000001,64.36151236826035,2191.521343979402,1931.202239569699,57773.16,wait
55851.59,58150.0,54272.82,57773.16,81914.812859,50617.031124999994,50836.926999999996,2967.261654776842,40350.004701000005,50836.927,44399.3622,75.69644683266014,2547.994062726801,2054.56060420112,57221.72,wait
57773.15,58081.51,54962.84,57221.72,73405.406047,50676.12662499999,50905.953499999996,3219.9525620971503,40350.004701000005,50905.9535,44926.794,76.5994263485936,2754.255320289842,2194.499547418864,61188.39,sell
57221.72,61844.0,56078.23,61188.39,83245.091346,50791.778999999995,51094.9445,4041.0531642823016,40350.004701000005,51094.9445,45491.6584,80.94408220043742,3200.898011311707,2395.779240197433,58968.31,sell
61188.38,61724.79,58966.78,58968.31,52601.05275,51094.501125,51338.976500000004,4459.749666934345,40350.004701000005,51338.9765,46029.4646,76.99684726302849,3337.253874519025,2584.074167061752,55605.2,sell
58976.08,60633.43,54600.0,55605.2,102771.427298,51441.49975,51674.686499999996,4207.730264349297,58372.193056,51674.6865,46496.37059999999,62.26658377750373,3137.771728889216,2694.813679427245,56900.75,sell
55605.2,56938.29,53271.34,56900.75,77986.694355,51763.8085,52035.914000000004,3417.2126027445242,50170.37454799999,52035.914,46989.3016,67.13964226788416,3049.072934120682,2765.665530365933,58912.97,sell
56900.74,58974.73,54123.69,58912.97,70421.620841,52181.88500000001,52627.876000000004,2809.450002006799,50170.37454799999,52627.876,47518.20560000001,67.27687300622753,3105.351280850518,2833.60268046285,57648.16,sell
58912.97,60129.97,57023.0,57648.16,66580.406675,52779.792625,53196.44049999999,2111.2038051379595,50170.37454799999,53196.4405,48063.8458,69.26242940728079,3013.15885984568,2869.513916339416,58030.01,sell
57641.0,59468.0,56270.74,58030.01,52392.652961,53350.19812500001,53792.61949999999,1642.6571395848246,50378.774336999995,53792.61950000001,48557.1488,69.26782953817681,2937.051306524561,2883.021394376445,58102.28,sell
58030.01,59880.0,57820.17,58102.28,44476.941776,54012.1315,54440.95049999999,1512.4761346599817,58294.485521999995,54440.9505,49034.1504,69.19333726356179,2849.717339603172,2876.360583421791,57351.56,sell
58100.02,58589.1,55450.11,57351.56,48564.470274,54512.495500000005,54829.17699999999,1476.1900825354435,58294.485521999995,54829.177,49495.92400000001,64.06475624257885,2688.931384441355,2838.874743625704,54083.25,sell
57351.56,58430.73,53650.0,54083.25,62581.626169,54865.38962500001,55111.30699999999,1442.9875379101509,58294.485521999995,55111.30699999999,49915.7294,53.47948382197286,2271.596503508983,2725.419095602359,54340.89,sell
54083.25,55830.9,53000.0,54340.89,59789.365427,55086.994000000006,55310.882999999994,1646.6397954452573,58294.485521999995,55310.88300000001,50332.0198,48.78077882487721,1939.290069690076,2568.193290419903,52303.65,sell
54342.8,57200.0,51700.0,52303.65,83537.465021,55306.35787500001,55507.36099999999,1463.7381481484315,58294.485521999995,55507.361,50668.768,42.40708147930019,1494.320982570527,2353.418828850028,51293.78,sell
52303.66,53287.0,50427.56,51293.78,87400.534538,55486.82375,55634.4645,2005.787590124139,42923.59276200001,55634.4645,50942.2662,35.57045365668111,1048.10974927093,2092.357012934209,55025.59,sell
51293.78,55073.46,51214.6,55025.59,63813.774692,55720.67899999999,55941.634000000005,2164.4247158330554,42923.59276200001,55941.63400000001,51304.0448,45.71606361542047,984.2640280331179,1870.738415953991,55817.14,sell
55025.59,56700.36,53950.0,55817.14,50105.475055,55987.015374999995,56183.9035,2136.410500628566,42923.59276200001,56183.9035,51654.5828,38.04104995184137,986.1693572281874,1693.82460420883,55777.63,sell
55817.14,56559.75,54691.84,55777.63,39050.387511,56209.94824999998,56354.0265,1950.4378551391994,48350.147027000006,56354.02649999999,51986.3966,42.13205855459977,973.271944406908,1549.714072248446,57635.47,sell
55777.65,58405.82,54800.01,57635.47,67857.937398,56368.383999999984,56491.575,1844.7519486250721,48350.147027000006,56491.575,52363.1922,55.40794163822326,1100.279476305834,1459.827153059924,58746.57,sell
57635.46,59368.0,57071.35,58746.57,55122.443122,56514.66437499998,56636.32400000001,1769.5625506762965,48350.147027000006,56636.324,52610.6262,54.9654215854959,1275.88276225164,1423.038274898267,58740.55,sell
58746.57,59800.0,56769.0,58740.55,60975.542666,56614.77124999999,56684.69350000001,1913.5315611444723,48350.147027000006,56684.69349999999,52857.0288,49.48005312251592,1398.443481870134,1418.119316292641,58720.44,sell
58739.46,59490.0,57935.45,58720.44,47415.61722,56700.34787499999,56759.6295,2012.9072573690523,48350.147027000006,56759.6295,53135.28599999999,53.49599369842147,1476.925943316302,1429.880641697373,58950.01,sell
58720.45,60200.0,58428.57,58950.01,47382.418781,56699.93149999999,56647.7105,2144.3741107579617,48350.147027000006,56647.7105,53354.89600000001,53.02959253297646,1539.897262759128,1451.883965909724,57051.94,sell
58950.01,59791.72,56880.0,57051.94,47409.852113,56597.74912499999,56551.89199999999,2234.090318704461,48350.147027000006,56551.89200000001,53550.1828,46.91246466651304,1420.272088388017,1445.561590405383,58202.01,sell
57051.95,58492.85,56388.0,58202.01,41314.081973,56601.75037499998,56681.7325,1631.270510149681,28807.549886999994,56681.73250000001,53771.1492,52.44259913572,1402.106700052951,1436.870612334897,59129.99,sell
58202.01,59272.0,56777.77,59129.99,54258.01579,56735.07774999998,56793.1945,1210.012219789536,28807.549886999994,56793.19450000001,53982.1932,66.74612665727835,1445.923028849655,1438.681095637848,57991.15,sell
59129.99,59495.24,57413.02,57991.15,54201.000727,56799.04362499999,56747.10349999999,994.4864634051086,28807.549886999994,56747.1035,54183.7942,61.44312264022,1372.926670740533,1425.530210658385,55953.45,sell
57990.03,58655.0,55473.0,55953.45,71228.405659,56728.51087499999,56662.367999999995,569.9476248928495,29914.323685999996,56662.36799999999,54320.1942,61.44135061730252,1137.538336942889,1367.931835915286,58077.52,sell
55953.44,58153.31,55700.0,58077.52,44283.147019,56684.442375,56664.743500000004,612.8526463318901,29914.323685999996,56664.7435,54439.3504,69.87706455136589,1109.595359330007,1316.26454059823,58142.54,sell
58077.52,58894.9,57654.0,58142.54,40831.884911,56671.148624999994,56666.756499999996,621.7967372510093,30396.520747999995,56666.7565,54571.1492,61.63262411876888,1080.244532318997,1269.060538942384,59769.13,sell
58142.55,61500.0,57900.01,59769.13,69906.424117,56768.909875,56787.63499999999,917.8237861681298,30396.520747999995,56787.63499999999,54648.41180000001,63.88369146930719,1174.694858366565,1250.18740282722,60002.43,sell
59769.13,60699.0,59232.52,60002.43,41156.715391,56971.25412499998,57083.594,998.5205099826447,30396.520747999995,57083.594,54731.6366,64.64272147774756,1253.918391784275,1250.933600618631,59860.0,sell
59998.8,61300.0,59350.59,59860.0,56375.037117,57261.933499999985,57359.5495,1120.9615376345437,30396.520747999995,57359.5495,54780.6652,58.75050252264401,1290.336506094056,1258.814181713716,63575.0,sell
59860.01,63777.77,59805.15,63575.0,82848.688746,57655.32699999999,57923.117000000006,1679.02312546939,42016.803835,57923.11700000001,54970.41179999999,65.76396511341666,1600.517803560753,1327.154906083124,62959.53,sell
63575.01,64854.0,61301.0,62959.53,82616.343993,58222.54624999999,58506.404500000004,2124.3623572206316,42016.803835,58506.4045,55251.7824,63.24705385883891,1776.200497546793,1416.964024375858,63159.98,wait
62959.53,63800.0,62020.0,63159.98,51649.70034,58714.197250000005,58913.12400000001,2258.557659564174,42016.803835,58913.124,55521.458,63.78348740977711,1909.59234613931,1515.489688728548,61334.8,wait
63158.74,63520.61,60000.0,61334.8,91764.139884,59045.7105,59189.007000000005,2292.8264893857536,50932.254973,59189.007,55806.67939999999,56.73663021315615,1846.741488527878,1581.740048688414,60006.66,wait
61334.81,62506.05,59580.91,60006.66,58912.256128,59302.98637499998,59400.45850000001,2094.9109607007167,50932.254973,59400.45850000001,56081.2752,58.62428080400509,1670.505386541394,1599.49311625901,56150.01,wait
60006.67,60499.0,50931.3,56150.01,124882.131824,59315.08674999997,59326.1855,1768.0147703175442,84050.246913,59326.1855,56282.14679999999,44.82780002036617,1205.738578585697,1520.742208724348,55633.14,wait
56150.01,57526.81,54221.58,55633.14,78229.042267,59198.96374999996,59170.514,2044.7280071892205,83725.416433,59170.514,56492.09639999999,40.99942807753231,786.6326341350941,1373.920293806497,56425.0,wait
55633.14,57076.24,53329.96,56425.0,72744.482151,59054.06649999997,59054.7365,2526.474719330475,83725.416433,59054.7365,56628.8558,45.89556013424374,512.4771205725483,1201.631659159707,53787.63,wait
56425.0,56757.91,53536.02,53787.63,66984.756909,58874.33162499997,58808.096,2907.9947525759053,73232.431484,58808.09600000001,56735.7954,44.49696113505163,81.45422965519538,977.596173258805,51690.96,wait
53787.62,55521.48,50500.0,51690.96,104656.631337,58564.344499999985,58445.143500000006,3361.841261243754,73232.431484,58445.14350000001,56762.6272,33.75003816599666,-424.4257473274047,697.1917891415632,51125.14,wait
